
The query is: Germ warfare
The following are the MY_PRM score for R146 collection:
12196 0.44729236486336815
14541 0.420456999779959
8162 0.4167964733854799
12396 0.412894686564718
38821 0.3951990270415618
24287 0.3894449549559537
12035 0.36575213360052944
54065 0.3526596071931464
19557 0.3062744937692293
70836 0.2909780002490036
19877 0.2873021621311135
19416 0.2833194826336156
9717 0.27103572676537824
12476 0.26186194771806987
17369 0.25867026175830826
15478 0.2518203637887542
11944 0.25110847920344254
58000 0.2421051084105753
83863 0.23915580355312802
8506 0.23464955735298412
32351 0.22849486297521227
29889 0.2203566032729032
32380 0.21886307864569526
3628 0.20611378399073682
29909 0.17365644725264637
29887 0.156341681809462
9490 0.14426832520320432
49904 0.14211460765792044
29668 0.08703865623734902
41149 0.0577373049928694
72072 0.038828316819305486
23687 0.029729174945520943
