
The query is: Aid to handicapped people
The following are the MY_PRM score for R149 collection:
41538 0.4514186553684714
14196 0.44400940771650643
39926 0.4057146100929094
41792 0.3971028038122677
39661 0.35822318777110523
3936 0.345465328527099
32400 0.28660463754047133
62392 0.224234701956892
30390 0.21914338936877223
80308 0.20751560045226164
56129 0.18342374279717658
74269 0.17896983193416496
25529 0.1523572879800049
72985 0.1512175183082172
17360 0.13781356240319462
30943 0.13702709327200763
17390 0.126603414045929
77243 0.11866452068396047
40902 0.11835652432368142
25220 0.11120183511275336
52385 0.1043136091636947
18090 0.1023024788961287
33589 0.09368828838744332
16941 0.09295088771732175
34498 0.0676254384652869
40427 0.06612377440796169
