
The query is: Anti-rejection transplant drugs
The following are the BM25 score for R133 collection:
32662 0.8372561793441795
35853 0.763246948036161
6939 0.7249155717363756
82290 0.639470533500685
35755 0.6187872458671944
74695 0.6061206559603272
74681 0.5946949558946908
54925 0.4053566027931943
54814 0.3767939236996089
54844 0.03449295571497027
9544 0.03359376400013971
71102 0.03241126913826271
67204 0.031719520181664865
37425 0.03030605008688665
81694 0.028032546670773286
79525 0.02715355806554928
65692 0.023978812643241008
62187 0.023459147212258405
48566 0.023010338103117443
84398 0.02171769482997341
37672 0.020652010533715404
57569 0.02010427955249037
60811 0.019630317977301328
32575 0.019212227539451364
60471 0.018118847500227308
74652 0.011571928724992655
62586 0.010494873157727229
28126 0.0
5650 0.0
61652 0.0
78878 0.0
49709 0.0
28903 0.0
77779 0.0
56511 0.0
13884 0.0
58507 0.0
73186 0.0
28762 0.0
85806 0.0
64967 0.0
10759 0.0
86304 0.0
4786 0.0
61461 0.0
8780 0.0
85281 0.0
