
The query is: WTO trade debates
The following are the BM25 score for each document:

42847 -5.029136409044964
42848 -5.347003505151217
57876 -5.411868274862436
71894 -5.426058024806823
2738 -5.432811628206356
66181 -6.284582974429364
86691 -6.693304158774019
31784 -6.747847341469811
7741 -6.76388905822709
78305 -6.776304465158391
82689 -6.80667902336609
41556 -6.848433305738286
40131 -6.848433305738286
44221 -7.075244121176915
68756 -7.1465349578081625
49229 -7.167260048957485
46122 -7.167260048957485
59518 -7.177603630248782
65465 -7.191950238840713
66118 -7.191950238840713
67433 -7.1953864080133325
67275 -7.1953864080133325
34733 -7.209257786813458
80891 -7.285102168329684
52721 -7.290131412023045
65501 -7.2936661838773835
65311 -7.294190754071362
79698 -7.294444437225867
78998 -7.294444437225867
