
The query is: Creutzfeldt-Jakob, mad cow disease
The following are the BM25 score for R138 document:
54749 0.0
67787 0.0
67793 0.0
21088 0.0
21089 0.0
49889 0.0
65378 0.0
4955 0.0
38479 0.0
20785 0.0
47078 0.0
67551 0.0
77971 0.0
48174 0.0
47257 0.0
30182 0.0
65544 0.0
25174 0.0
21110 0.0
69426 0.0
49872 0.0
57866 0.0
46942 0.0
58956 0.0
68513 0.0
8466 0.0
36554 0.0
37729 0.0
50413 0.0
56248 0.0
60088 0.0
82540 0.0
69536 0.0
36618 0.0
22692 0.0
74775 0.0
54315 0.0
56066 0.0
59382 0.0
20899 0.0
66012 0.0
22446 0.0
50366 0.0
7576 0.0
59561 0.0
2552 0.0
18110 0.0
56055 0.0
64742 0.0
68024 0.0
5014 0.0
10228 0.0
59417 0.0
48268 0.0
65477 0.0
59577 0.0
67894 0.0
62056 0.0
56318 0.0
22894 0.0
47003 0.0
60709 0.0
46725 0.0
56244 0.0
40341 0.0
73012 0.0
75463 0.0
44872 0.0
56319 0.0
37732 0.0
35333 0.0
20892 0.0
56045 0.0
77921 0.0
50408 0.0
56253 0.0
56252 0.0
47015 0.0
67886 0.0
47714 0.0
20837 0.0
20823 0.0
62620 0.0
48181 0.0
4976 0.0
48342 0.0
47663 0.0
67968 0.0
4973 0.0
18216 0.0
66119 0.0
60030 0.0
56150 0.0
62544 0.0
53572 0.0
58787 0.0
50734 0.0
22407 0.0
