
The query is: Deaths mining accidents
The following are the MY_PRM score for R120 collection:
36959 0.469688420173112
69633 0.4216031081851477
3156 0.3978462126002909
39652 0.39012440466792825
45828 0.38336684990167136
71406 0.3656910550183169
69629 0.3656910550183169
15861 0.33676159431542635
16241 0.33257128544365816
22769 0.33108259534451023
12555 0.3106042228814553
20830 0.3084053507298373
43393 0.30565322390844823
21067 0.3011380824315027
75135 0.298388307003558
55400 0.2735092946578732
23947 0.269714597589578
26947 0.2676366809262662
78092 0.2648758324093117
48981 0.25225954601404627
71948 0.2520578856748901
78091 0.25128201216529505
39712 0.24158887370992388
57033 0.24052912579146435
81047 0.23238385421292626
49288 0.22491124975991958
24271 0.21837781279746374
45819 0.21717273881256485
33737 0.21029682396611768
34178 0.208703337313204
21903 0.19997643526368175
47759 0.1961319022165284
9980 0.19224350183243855
4527 0.19094759109318454
49328 0.1814295252842173
15690 0.17953915897606743
3149 0.17164904997153216
11627 0.16726855239984414
86836 0.16384247216098463
62781 0.15917268993876707
24062 0.14786069789015413
49144 0.13241009399849077
23601 0.12881702146142746
75338 0.12413492439058861
39184 0.11563541881953252
64800 0.11524441960654452
2786 0.0864303142790102
47783 0.08428307502439926
71759 0.06826539485719096
10994 0.06091246888332198
32907 0.057272226900571585
22083 0.04394772422854679
67460 0.03760517576572415
25918 0.02900312680836743
