
The query is: Substance abuse crime
The following are the MY_PRM score for R136 collection:
55914 0.48139076098467976
26322 0.41777765813844814
70629 0.4013656796882155
43962 0.3931939818102667
72605 0.35014743693708567
59914 0.34879776988039957
70643 0.31791049370005237
3610 0.2837187441201799
3641 0.27638766530775233
58126 0.2728400813130244
54695 0.2457431894647219
46422 0.24226026298125752
35104 0.23761637795643198
82677 0.23707143161841845
61191 0.23473860299989677
41487 0.23379891493916746
55797 0.2314546141907569
25548 0.22850443355659542
76750 0.21577460660310097
83238 0.21004414965689955
19365 0.20959081049709646
76779 0.20743290363729144
60305 0.19660933692758337
9473 0.19389915442496064
60227 0.19182664675033598
19488 0.18256060866575613
48692 0.1777456936329809
12740 0.16798355450592378
15404 0.16764955724295005
43806 0.1669152683605155
72885 0.15175423862886148
5650 0.15173257667278942
73988 0.1511558226339118
64168 0.12920381902354514
25956 0.12617394812146743
8768 0.12041709922665424
84892 0.11412048606879871
37153 0.1105598676763249
34428 0.08960106884458105
11114 0.08879479363118108
58438 0.08659846730357444
22906 0.08522314710003172
52913 0.06221825515746858
79605 0.04592094655748691
42907 0.026912000825868344
78418 -0.08872050836792442
