
The query is: Crime Statistics Great Britain
The following are the JM_LM score for R134 document:

59659 2.3687467012378144e-06
73397 4.3155804308145506e-07
84627 1.6163335765672976e-07
60928 1.0528408152657333e-07
58438 7.532374703047177e-08
14567 7.28634569980392e-08
26253 6.354565376043242e-08
13142 5.787607470187312e-08
66785 4.9371706114034146e-08
75562 4.4755048880635844e-08
74917 4.393102310442287e-08
74778 4.2979533646050616e-08
5870 4.246547390511794e-08
14098 4.222803650024941e-08
73372 3.975367021112104e-08
69112 3.48783455629283e-08
53308 2.9922584908802424e-08
3169 2.972368213523378e-08
26301 2.972368213523378e-08
21172 2.824795187972446e-08
73337 2.4777991549202543e-08
56579 2.3754571376965702e-08
10616 2.2011937457157928e-08
46142 1.737908142644946e-08
43806 1.632615960128845e-08
12890 1.5541434844800525e-08
74790 1.5520984087930026e-08
12892 1.430313002710268e-08
15065 1.1952484327542695e-08
54608 1.1952484327542695e-08
49545 6.849863174839317e-09
